NAME	X	Y
TYPE	numeric	numeric
MGH66-P07-G07	-0.874120717026097	-0.929302956575071
MGH66-P06-A08	-1.07785483123638	-1.13449614133738
MGH66-P07-G10	0.0512425183625961	1.16715791759371
MGH66-P07-D06	-0.147877251285983	-0.922284932669707
MGH66-P04-E08	-1.47734420011249	-1.53132831308185
MGH66-P06-F05	0.981044735175016	-1.25830789658455
MGH66-P06-G08	2.21119198684769	-2.14534189875525
MGH66-P03-B03	2.59144284261388	-2.47428186204531
MGH66-P05-D04	0.709733706450119	-1.71699457240949
MGH66-P04-H02	1.05651931847168	-2.13859365782095
MGH66-P08-B09	-1.01984881961443	-1.6394144785168
MGH66-P06-E01	0.511189109408721	-0.888681764340629
MGH66-P05-E09	-1.69527114027405	-0.645956801571629
MGH66-P07-H10	1.54480822035625	1.60412565181831
MGH66-P03-B04	-1.56798191052852	-1.8095218869583
MGH66-P04-C05	1.14123001877416	-2.16426026317006
MGH66-P08-H08	0.427850348873209	0.12033106375278
MGH66-P05-B08	0.536433607172348	-1.71251681944643
MGH66-P04-C10	-1.22252195769017	-1.80851846711921
MGH66-P06-G06	-0.875614743056628	-1.94356210996877
MGH66-P05-G12	-0.386916235518861	-1.46922449707692
MGH66-P07-C10	-1.47541500220493	-1.34503649346879
MGH66-P04-A06	1.71847443342562	-1.87736272812492
MGH66-P07-B08	1.79226769926433	-2.38725486431598
MGH66-P03-A03	0.383968258542269	0.0366170924397237
MGH66-P05-F10	0.135737297310129	-1.3970712967704
MGH66-P03-F06	0.273082186915123	-1.64811612093624
MGH66-P03-B11	-0.64769770968781	1.47479969999505
MGH66-P05-C03	-1.34197497613991	-1.64042653351673
MGH66-P03-G02	1.015627429884	0.279698604038673
MGH66-P04-B09	-0.376151337870229	-1.49339153308609
MGH66-P06-G11	-0.132707320952445	-1.25214958752614
MGH66-P05-F03	-1.36506071916888	-1.3581176066913
MGH66-P07-C04	1.25186796686449	1.08031330776463
MGH66-P07-C05	-1.56172947151208	-1.51884482245318
MGH66-P04-F04	-1.51170382073157	-1.7792615968127
MGH66-P03-D10	-0.325828255900363	-1.47527896559475
MGH66-P06-A03	0.654879227786957	-1.34980045122875
MGH66-P08-G01	-0.935351707092968	-1.14672994044096
MGH66-P06-H02	-1.59223384358985	-1.14323895990141
MGH66-P04-A12	-1.6133062052428	-1.61582731298343
MGH66-P07-D08	-0.92349920718275	-0.277769037070603
MGH66-P07-D10	0.633814141137676	-1.8859840984439
MGH66-P07-E11	-1.70213743303624	-1.53063606245743
MGH66-P08-C03	-1.08863301275125	-1.31987893023461
MGH66-P03-G04	-0.637798721973438	-1.7799415523884
MGH66-P06-C01	-1.12507711110669	-1.35481680560235
MGH66-P04-H04	-0.776230764540621	-1.47407910233856
MGH66-P08-E08	0.382321614439813	-1.29140657443606
MGH66-P06-B10	-1.63029690077526	-0.980262503019911
MGH66-P07-B10	-1.49319895054913	-1.40592667782468
MGH66-P05-H02	-1.35706540643456	-0.801331569724188
MGH66-P05-E01	1.11504395214166	-2.0304399494651
MGH66-P08-E09	-0.780372936279742	-1.43926730634906
MGH66-P07-F09	0.784428170682703	0.199175624270836
MGH66-P08-C05	1.0336826918911	0.930945118893535
MGH66-P06-C02	-1.32569424297977	-1.62551011281772
MGH66-P05-H04	1.19857528384617	0.251446169755163
MGH66-P04-C09	-0.97527692210182	-1.78905557942785
MGH66-P03-A09	0.0761980812123026	-1.64485638247065
MGH66-P04-D04	0.696759210292112	-1.51929664556307
MGH66-P03-H01	0.757574367144191	-1.52867729961034
MGH66-P03-D08	-1.16426215377151	-1.74110327347802
MGH66-P03-B12	-0.416550923026873	-1.07178822456428
MGH66-P04-F09	-0.890171115357026	-1.60142449989579
MGH66-P04-C04	-0.26066563818969	-1.25511143640309
MGH66-P03-H08	-1.2376533783805	-1.81980110189965
MGH66-P07-D11	1.00955456917317	-1.5014124518362
MGH66-P07-C12	-0.907093347096136	-1.27926946354123
MGH66-P05-H06	-1.20750224106832	-1.78132319872689
MGH66-P04-D01	-0.210742570174224	-1.36712568350223
MGH66-P06-F08	-0.188801440928752	-1.31256398507647
MGH66-P03-F10	-1.36190722961303	-1.53185277051261
MGH66-P06-F07	-1.08301961076263	-0.79399262395542
MGH66-P05-G05	-0.735417594777975	-1.61339313486307
MGH66-P05-A09	-0.96994089124727	-1.06945114853789
MGH66-P03-H03	-0.885210481770651	-1.63548143988411
MGH66-P05-G02	0.364826857762271	-1.55752667311859
MGH66-P07-A10	0.665263464431739	-1.29076279023068
MGH66-P08-F03	0.625428454741015	-1.26368089447794
MGH66-P08-G10	0.160610267227707	-1.84049758520613
MGH66-P04-B03	-0.907661271434418	-0.838474727826352
MGH66-P03-E05	1.32422648021793	-2.34588290614495
MGH66-P06-D02	-1.26419736025037	-1.68721299933474
MGH66-P04-F01	-0.855297290886843	-0.711162973414419
MGH66-P03-C05	0.496550546422549	-1.74230677330318
MGH66-P04-B02	-0.57385052443852	-1.62053608830907
MGH66-P06-A07	-1.14551601242838	-1.80154398614848
MGH66-P05-D05	-0.683254448234121	-1.13162325877702
MGH66-P03-D12	-1.09561647564335	-1.7172194120967
MGH66-P05-G08	-0.441161952582955	-1.83543613860913
MGH66-P04-A11	-1.21529591594099	-1.49357577585849
MGH66-P04-A07	-1.06993373971098	-1.43142613084861
MGH66-P04-H12	-0.463277475903397	-1.0980622131972
MGH66-P03-D07	-0.588332541896644	-1.474128258584
MGH66-P06-E04	-0.405011171932301	-1.1921189795915
MGH66-P07-C02	-1.18502460482441	-1.60294622079664
MGH66-P06-E05	-1.19952186703335	-1.65515550853156
MGH66-P08-E04	0.00145552211420571	-1.49644222447477
MGH66-P07-A07	0.0661356058616748	-1.26349236183129
MGH66-P06-G10	-0.937281114242073	-0.462703301348811
MGH66-P06-G05	-1.0799998723047	-1.61525965250967
MGH66-P06-B12	-1.15840017344162	1.69878149822551
MGH66-P05-B04	0.574613009447221	-1.29968074753274
MGH66-P03-B07	-0.963716848275892	-1.40222927424323
MGH66-P06-A06	-1.16292630332633	-1.57813854868203
MGH66-P08-F10	-1.10029987701432	-1.51585407076002
MGH66-P07-F01	-1.1967738625853	-1.60384968921664
MGH66-P05-G06	-1.30234581862763	-1.34224455688331
MGH66-P06-E09	0.594954885914164	-1.95296723297768
MGH66-P03-C12	0.0848400328100737	-1.78316530162949
MGH66-P07-B04	-0.230818833356886	-1.210103419595
MGH66-P05-A07	-1.10515352598236	-0.87576164783538
MGH66-P07-A06	-1.19247647809827	-1.40436846670734
MGH66-P05-C09	-0.26184853887327	-1.10485529411855
MGH66-P03-D03	-0.704537912585074	-1.43660227009687
MGH66-P07-E05	-0.389001882908748	-1.58763877127373
MGH66-P04-F05	0.0797031480025115	-1.32956728193246
MGH66-P06-C12	0.75495824715788	-1.86896312463939
MGH66-P08-D10	-1.01832252916609	-0.858513244083158
MGH66-P03-D02	-1.45640893324743	-1.54969859448124
MGH66-P07-C03	-0.966405077704057	-1.54792653317572
MGH66-P06-D03	-0.732179354478837	-0.878909198353176
MGH66-P03-E08	-0.642153365552308	-1.28701491843577
MGH66-P06-A10	-0.0231139222092653	-1.11129190681347
MGH66-P05-G07	-1.14903146890614	-1.50920511444942
MGH66-P06-G04	-0.884814474280981	-1.39809369883079
MGH66-P04-H07	-0.663920145483933	-1.21766118887042
MGH66-P05-E07	-0.0392999940112253	-1.00488151674075
MGH66-P05-F09	0.196570239278909	-1.10973811229838
MGH66-P04-H01	0.465795070457353	-1.71762514787862
MGH66-P03-D05	-1.07335250718744	-1.25436243345984
MGH66-P07-B02	1.04044236142031	-1.41452314795864
MGH66-P06-F12	-1.21543329716076	-1.65788496880876
MGH66-P08-C01	-1.40767971702438	-0.977346071809541
MGH66-P07-B07	-1.07998120946993	-1.51681461321507
MGH66-P03-E07	-0.45937656677507	-1.32463431569601
MGH66-P07-A08	0.835212564298854	0.40934678985826
MGH66-P05-B07	-1.42299524639087	-1.64956761107541
MGH66-P03-E12	0.95500669365374	-1.1655889734618
MGH66-P05-E10	1.19002663728559	1.14857532938124
MGH66-P05-F05	0.960935906252906	1.29249494544833
MGH66-P05-C06	1.01602353615705	0.351540609747672
MGH66-P06-F10	1.07270087709842	1.05645994162993
MGH66-P03-B02	-0.581151801561653	-1.15225987471006
MGH66-P03-C08	0.463290875584198	-0.907481274103124
MGH66-P06-D07	-1.40304041512339	-1.33964208609886
MGH66-P06-A02	-0.45087912686364	-1.08821877025378
MGH66-P06-C07	-0.313301900169108	-0.720134744796243
MGH66-P05-F02	-1.5086273493269	-1.52940233170796
MGH66-P05-D12	0.0537917847500339	-1.02328401598699
MGH66-P03-A01	-0.752989077120074	-1.47044101127906
MGH66-P06-F01	-0.592118687098637	-1.26592998949813
MGH66-P06-A05	-0.460262181692485	-1.3155421659336
MGH66-P06-H09	-0.774097480755963	-1.3582621519896
MGH66-P06-D01	-1.21676315090851	-1.21256897350524
MGH66-P07-E01	-1.03878853674507	-1.87049468006237
MGH66-P07-H02	-0.0484994145116401	-1.35482065121621
MGH66-P08-D08	0.387092037071704	-0.785572365511854
MGH66-P07-B09	-0.276536333253728	1.42203019483878
MGH66-P08-B05	-1.28843329058872	-1.45517620509812
MGH66-P06-B11	-1.30344550486558	-1.88907732490869
MGH66-P05-D06	-0.878959203237682	-1.14751606647746
MGH66-P05-F11	-0.393836991503688	-0.988057964729333
MGH66-P06-B04	-1.27232803083826	-0.943959406955906
MGH66-P06-G07	-0.685204874524587	-1.2118311767385
MGH66-P08-F05	-0.462153197778132	-1.55861378032086
MGH66-P07-G09	-0.959536859085409	-1.59872045206236
MGH66-P03-E09	-1.18222591980441	-1.62523186126438
MGH66-P07-F06	1.10330922124278	0.843808571902439
MGH66-P06-H03	0.898800747351566	0.0400820866194267
MGH66-P07-H03	-0.286097991573432	-0.928776347016098
MGH66-P03-G05	-0.84820690808564	-1.06040645953609
MGH66-P03-F02	-1.32153848660938	-1.64094574484639
MGH66-P06-H10	-0.963817881823465	-1.32648117311009
MGH66-P07-A11	-1.03174035626609	-1.49779578623902
MGH66-P03-H11	-1.19243468898597	-1.05611761587891
MGH66-P04-F11	-0.598556717106791	-1.51031621979509
MGH66-P08-C12	-0.2828884433984	-1.55270635648224
MGH66-P04-E07	-1.69896642672753	-1.63076620613505
MGH66-P08-E05	0.425073338931291	-1.03163910300797
MGH66-P04-D06	-0.63380882077851	-1.63528753594181
MGH66-P03-A08	-1.44664603247492	-1.57689690595115
MGH66-P04-H09	-0.538495140479028	-1.15565944355097
MGH66-P05-E11	-1.65602967965757	-1.62760740057143
MGH66-P05-H09	-1.47330990672834	-1.62187498163419
MGH66-P08-G04	-0.0720048678594507	-1.27368882612477
MGH66-P08-B12	-0.600224671365972	-1.29275074746941
MGH66-P03-G10	-1.58255306398296	-1.52923237811377
MGH66-P05-G10	-0.836782525268671	-1.10167536875443
MGH66-P08-D04	-0.527263982098913	-1.25575434620551
MGH66-P04-B10	0.00223427666132072	-1.5733990974879
MGH66-P04-H05	-1.06395343144837	-1.51418367145565
MGH66-P04-B07	-0.613667917158047	-1.54582751156723
MGH66-P06-D08	-0.855485720441331	-1.54259713250743
MGH66-P04-E03	-1.08241892110875	-1.50119673017944
MGH66-P07-E12	1.44314267965099	1.02805040175204
MGH66-P03-H02	-0.717040471173491	-1.51536910342436
MGH66-P05-E05	-1.15604843995433	-1.31523160348281
MGH66-P04-G12	-0.883551527884125	-1.42350680175769
MGH66-P04-D07	1.68587121044296	-2.28910682564403
MGH66-P04-F06	1.04506753506958	-1.61522530064786
MGH66-P06-E10	-0.981747537095083	-1.13452627252715
MGH66-P06-B08	-1.05963209784285	-1.72259180321343
MGH66-P05-D09	0.821290664455703	0.347717012828274
MGH66-P06-F03	-0.729639587234826	-1.82109765925312
MGH66-P03-A12	1.78912109233029	-2.36289484959832
MGH66-P08-C07	1.32695311526617	-1.75950367933863
MGH66-P03-H04	2.45336520374922	-2.20081784750953
MGH66-P04-B06	1.19700353534474	-1.24872860136614
MGH66-P03-E10	-0.346707897323119	-1.49489750052893
MGH66-P06-F04	-0.819928178407318	-1.95171004099326
MGH66-P06-D09	0.864066394937895	-1.45025269851249
MGH66-P05-C05	-1.38838921956957	-1.84590730054152
MGH66-P07-E09	1.00688789694799	-2.08740783217759
MGH66-P07-G06	-1.35744658334946	-1.44965388470933
MGH66-P07-F04	0.576851259317177	-1.97259757836486
MGH66-P03-B06	0.706753687913743	-1.81967851159967
MGH66-P05-D08	-0.962475196402819	-1.8532525537663
MGH66-P06-B09	1.88235162527538	-1.98983820603366
MGH66-P06-C09	1.45224227733709	0.263189291927832
MGH66-P04-G07	2.27302476923115	-2.35608706065672
MGH66-P08-H11	0.153450777224701	-1.02669227989209
MGH66-P08-B07	-1.4237538583542	-1.10620857005386
MGH66-P07-D12	1.76142473715052	-2.09313637852747
MGH66-P05-B02	-1.07529165447745	-1.56399075749468
MGH66-P04-C06	-1.28316484121147	-2.02669887931478
MGH66-P06-G12	0.39610791773824	-0.851455604094992
MGH66-P03-A11	1.69293349556728	-2.32360296472982
MGH66-P05-H03	-0.0677905649854863	-1.89367161726455
MGH66-P04-H06	-0.656729416632973	-1.57496270011738
MGH66-P07-A02	-0.99051656335051	-1.40696559245818
MGH66-P08-F06	0.0664719263881709	0.321601613683959
MGH66-P03-A05	-0.886837527956997	0.423844278823812
MGH66-P07-B03	-0.778250673813209	0.402785848798354
MGH66-P03-D06	1.01766724730267	0.123891636594743
MGH66-P06-A11	-0.765968245952589	-1.63418391322131
MGH66-P06-E03	-1.30494854360809	-1.20087350541979
MGH66-P04-C01	-0.530018857212866	1.43344135178624
MGH66-P05-A04	0.744676888112755	0.917697084524187
MGH66-P07-G08	0.847389887087106	1.17962069407668
MGH66-P06-C11	-0.610828564223916	-1.0677246478739
MGH66-P08-G07	0.990207191938978	0.96972541750708
MGH66-P06-C03	1.01368335916551	0.407943935675886
MGH66-P04-G05	-1.3503201315433	-1.22482546720928
MGH66-P08-B11	-1.40500560699277	-1.83219612248192
MGH66-P05-H05	-0.574714896406317	-1.32571575500577
MGH66-P04-E10	-1.55626587670747	-1.83325858713423
MGH66-P03-C09	-0.287646978302403	-1.51011567685468
MGH66-P05-E12	-0.384753215232447	-1.55193916408677
MGH66-P03-G09	-1.3990639788894	-1.61354126633314
MGH66-P06-E06	-0.915401769214332	-1.56684204625041
MGH66-P08-A08	-0.962108538723276	-1.5175227514193
MGH66-P06-F11	-1.24430636389841	-1.27126275144818
MGH66-P03-F04	-1.04906437204877	-1.44186932552293
MGH66-P06-F02	-0.770928253116888	-1.82914125774111
MGH66-P03-E11	0.412577702759702	-1.63637985108421
MGH66-P05-G03	-1.28402398353975	-1.84285455559048
MGH66-P08-H07	-1.54878344337805	-1.59835454698152
MGH66-P05-B05	-0.846532255581869	-0.158606985491273
MGH66-P03-G08	-1.13030951980875	-1.68821186886891
MGH66-P03-E04	-1.44753779035269	-1.76739076004092
MGH66-P04-C03	0.941918236848301	-2.20934210404855
MGH66-P05-F04	-1.38772388485044	-1.53759598553049
MGH66-P08-H06	-0.613566479797452	-1.43543850099206
MGH66-P07-H01	-1.3600507877567	-1.8384502498655
MGH66-P04-E04	-1.02839878489406	-1.34476617359127
MGH66-P07-G02	-1.47333273871538	-1.74053750220077
MGH66-P08-B04	-1.24235846293826	-1.42565040252567
MGH66-P04-H03	-1.12390997526648	-2.0042181318404
MGH66-P07-E08	-1.34489864420362	-1.37819372884153
MGH66-P04-F03	-1.52099303439174	-2.0497603553884
MGH66-P08-B01	-1.26966149130499	-1.69750047432759
MGH66-P06-D04	-1.16480956628506	-1.62593528424722
MGH66-P07-H11	-0.284365202177701	-1.49623141021006
MGH66-P05-A12	-0.937717075430892	-2.01306950047674
MGH66-P05-H08	1.10559537025796	-1.93350748413459
MGH66-P05-B11	-1.15046847835419	-1.46471818952657
MGH66-P08-A05	-1.38131030677503	-1.50591979960372
MGH66-P06-C04	-0.810084115698285	-1.75448173262023
MGH66-P06-B03	0.385053925640263	-0.318607464979167
MGH66-P07-C01	0.772377344403069	-2.04618829295943
MGH66-P05-E06	-1.36126983525757	-0.651338059075186
MGH66-P03-F12	-1.05218905901848	2.02644561783671
MGH66-P08-B06	-1.15474775836674	-0.978504585005802
MGH66-P07-C06	-1.23707865264268	-1.38101687006501
MGH66-P05-A11	1.40011051393033	1.26399665844953
MGH66-P05-A02	-1.70976755550488	-1.53295393707872
MGH66-P03-C07	0.966883773483889	0.423815683639058
MGH66-P05-E04	1.10597093364194	-1.33242063367734
MGH66-P07-D04	-0.971636080487654	-1.32433253536314
MGH66-P03-D11	-0.829753756559048	-1.56134826722339
MGH66-P04-D09	0.86212990986202	0.415712635922728
MGH66-P04-C02	-1.90413359211133	-1.89828196877533
MGH66-P08-C06	-1.24336490970457	-1.62624566759085
MGH66-P08-B02	0.756092343940253	0.0428295170801396
MGH66-P03-C11	0.860517212890915	-1.97544837034114
MGH66-P04-G06	-0.223304753645031	-1.43048299748295
MGH66-P08-D03	0.568542945126686	-1.51884825503408
MGH66-P05-G04	-0.566324364975805	-1.41924181443428
MGH66-P05-B01	0.521696309449497	-1.38209433477298
MGH66-P08-C10	0.679013703673372	-1.26640880174434
MGH66-P08-D05	-1.11844926215549	-1.68094851331284
MGH66-P08-E03	-0.486056053086307	-1.52612715568998
MGH66-P06-B06	-1.07440143571491	-1.21675932500567
MGH66-P05-F08	-1.39058405809011	-1.36885148660354
MGH66-P05-D10	-0.291456997931635	-1.25757552723055
MGH66-P08-D07	-0.148674703520673	-1.51882087887648
MGH66-P07-G05	-0.935400463008252	-1.57992200454739
MGH66-P04-H10	-1.31673024277975	-1.53099495307138
MGH66-P05-D01	-0.405659465965835	-1.83234811014136
MGH66-P08-E06	-0.865660013028528	-0.954280768340214
MGH66-P07-B12	-1.3802978443128	-1.58185699465613
MGH66-P05-E02	-0.578961840868416	-1.11466134597526
MGH66-P05-A03	-1.29533117724352	-1.27966725004462
MGH66-P07-D07	-1.68397809005289	-1.49691350718465
MGH66-P08-A10	0.263013938208125	-1.58543588402162
MGH66-P06-G02	1.86736765879146	-2.09601529398555
MGH66-P07-G04	-1.43805314221265	-0.52206547255313
MGH66-P03-G06	-0.815391726381282	-1.54621457751134
MGH66-P08-F01	-0.867308725595232	-1.50710449936072
MGH66-P05-E08	0.391675716316148	-1.78279202412179
MGH66-P03-G11	-1.6011003721719	-1.77746830009409
MGH66-P07-A09	-1.40898452446201	1.37395151807566
MGH100-P8-C09	1.85620437177442	-1.7245073980818
MGH100-P8-D09	2.23059109460174	-2.02733465108814
MGH100-P5-A10	2.63339972133154	-2.38100111038012
MGH100-P9-B01	2.29434614477034	-2.12337434594472
MGH100-P9-D06	2.36320981247676	-2.26504972306647
MGH100-P8-H05	2.24558527920551	-2.33393870419847
MGH100-P9-D07	-0.982751146027871	-1.66153114083912
MGH100-P5-D09	-0.845668602666146	-1.36583718247391
MGH100-P5-H11	1.98678103066833	-2.14987078229808
MGH100-P6-B10	-1.7403310412787	-1.88094042432544
MGH100-P5-E11	1.68718944428993	-2.07544241186375
MGH100-P6-A06	-0.178903048046234	-1.6732380171885
MGH100-P5-B09	2.1764225609979	-2.17013006428886
MGH100-P6-G11	-1.2984649743749	-1.71127114400271
MGH100-P5-E06	1.64725449847053	-1.69610721462724
MGH100-P8-E09	-1.27615689234206	-1.08342886692928
MGH100-P9-A02	2.36130059057136	-2.52609882913853
MGH100-P9-H02	1.11631789589381	-1.79876502879083
MGH100-P9-H07	1.37311398105094	-1.9548541149521
MGH100-P8-C12	-0.51016150302792	-1.27785797497498
MGH100-P9-B08	1.38839481279603	-1.36688353229276
MGH100-P6-B12	1.37983822874806	0.23418181558506
MGH100-P6-C11	-0.746836505321708	-1.39859352271871
MGH100-P6-D12	-1.20162900569395	-1.55165449688925
MGH100-P5-H03	0.827955376539371	-1.82552465931081
MGH100-P5-E02	-1.62037503608553	-1.51442956982289
MGH100-P6-B09	-0.323785019956617	-0.186946494218245
MGH100-P9-B11	0.852999118100148	-2.00812881876363
MGH100-P6-H06	2.16687889546583	-2.09999855403969
MGH100-P5-C03	-0.945292771904701	-1.53608857296573
MGH100-P5-E08	-1.35186141605752	-1.60768097229629
MGH100-P9-C04	-1.49923004044893	-1.47412238984596
MGH100-P8-A04	-0.816078712531497	-1.82532031780117
MGH100-P9-H01	-1.60881046855871	-1.66537446299998
MGH100-P5-H01	-1.21330507140937	-1.48064153725621
MGH100-P5-E12	0.260334194679075	-1.61176591962698
MGH100-P5-G09	-1.78521361280045	-2.00397145325187
MGH100-P9-D01	-1.61403052663617	-1.94262281913392
MGH100-P8-F07	2.01552910659046	-2.38463567703856
MGH100-P5-A07	0.91887997999902	-0.914962674838196
MGH100-P6-D09	-1.82895651128639	-1.8167772648524
MGH100-P5-A01	-1.55690977520171	-1.49789487606366
MGH100-P9-G01	-1.47193804181411	-1.262974875848
MGH100-P9-B06	1.0341880169169	-1.91601015812572
MGH100-P6-H12	2.61242908643128	-2.41722191113367
MGH100-P9-A06	2.50669953785981	-2.35124753313789
MGH100-P8-D08	1.97540433334504	-2.235170992041
MGH100-P6-G04	-0.407442933556847	1.11144119465714
MGH100-P8-F04	-0.758045491381746	-1.47448334988381
MGH100-P5-F11	-1.53109679248938	-1.7636152184451
MGH100-P6-G12	-1.70413867764041	-1.85888869782844
MGH100-P5-A04	2.13781885245963	-2.04140049258286
MGH100-P6-D04	1.93382645751035	-2.03899012849921
